"phenomenon_time";"id_aq_legal_station";"c6h6";"co";"no";"no2";"o3";"nox"
"2019-06-01 08:00:00";38;NULL;"0.13";NULL;"13.31";"43.61";NULL
"2019-06-01 08:00:00";39;NULL;"0.17";NULL;"22.45";"36.63";NULL
"2019-06-01 08:00:00";40;NULL;NULL;NULL;"17.92";"39.48";NULL
"2019-06-01 09:00:00";26;NULL;NULL;NULL;NULL;"24.71";NULL
"2019-06-01 09:00:00";29;NULL;"0.15";NULL;"17.35";"58.54";NULL
"2019-06-01 09:00:00";32;NULL;"0.11";NULL;"11.82";"61.77";NULL
"2019-06-01 09:00:00";36;NULL;"0.19";NULL;"27.67";"50.66";NULL
"2019-06-01 09:00:00";37;NULL;"0.12";NULL;"16.7";"49.8";NULL
"2019-06-01 09:00:00";38;NULL;"0.15";NULL;"15.34";"47.84";NULL
"2019-06-01 09:00:00";39;NULL;"0.21";NULL;"23.24";"51.59";NULL
"2019-06-01 09:00:00";40;NULL;NULL;NULL;"17.75";"50.4";NULL
"2019-06-01 10:00:00";26;NULL;NULL;NULL;NULL;"33.56";NULL
"2019-06-01 10:00:00";29;NULL;"0.15";NULL;"20.05";"64.01";NULL
"2019-06-01 10:00:00";32;NULL;"0.1";NULL;"9.28";"78.12";NULL
"2019-06-01 10:00:00";36;NULL;"0.18";NULL;"23.8";"64.74";NULL
"2019-06-01 10:00:00";37;NULL;"0.1";NULL;"11.03";"72.38";NULL
"2019-06-01 10:00:00";38;NULL;"0.13";NULL;"12.12";"68.43";NULL
"2019-06-01 10:00:00";39;NULL;"0.2";NULL;"23.63";"68.01";NULL
"2019-06-01 10:00:00";40;NULL;NULL;NULL;"14.42";"66.45";NULL
"2019-06-01 11:00:00";26;NULL;NULL;NULL;NULL;"37.84";NULL
"2019-06-01 11:00:00";29;NULL;"0.18";NULL;"24.41";"70.76";NULL
"2019-06-01 11:00:00";32;NULL;"0.1";NULL;"10.08";"89.44";NULL
"2019-06-01 11:00:00";36;NULL;"0.17";NULL;"22.3";"79.37";NULL
"2019-06-01 11:00:00";37;NULL;"0.1";NULL;"10.84";"85.4";NULL
"2019-06-01 11:00:00";38;NULL;"0.13";NULL;"12.59";"78.63";NULL
"2019-06-01 11:00:00";39;NULL;"0.17";NULL;"20.56";"78.28";NULL
"2019-06-01 11:00:00";40;NULL;NULL;NULL;"13.58";"76.02";NULL
"2019-06-01 12:00:00";26;NULL;NULL;NULL;NULL;"41.05";NULL
"2019-06-01 12:00:00";29;NULL;"0.16";NULL;"20.71";"84.57";NULL
"2019-06-01 12:00:00";32;NULL;"0.1";NULL;"8.29";"97.76";NULL
"2019-06-01 12:00:00";36;NULL;"0.18";NULL;"21.94";"87.4";NULL
"2019-06-01 12:00:00";37;NULL;"0.1";NULL;"9.1";"94.55";NULL
"2019-06-01 12:00:00";38;NULL;"0.14";NULL;"13.61";"84.25";NULL
"2019-06-01 12:00:00";39;NULL;"0.17";NULL;"22.66";"84.1";NULL
"2019-06-01 12:00:00";40;NULL;NULL;NULL;"12.52";"83.98";NULL
"2019-06-01 13:00:00";26;NULL;NULL;NULL;NULL;"47.16";NULL
"2019-06-01 13:00:00";29;NULL;"0.18";NULL;"22.17";"90.97";NULL
"2019-06-01 13:00:00";32;NULL;"0.1";NULL;"7.89";"109.61";NULL
"2019-06-01 13:00:00";36;NULL;"0.18";NULL;"23.25";"95.19";NULL
"2019-06-01 13:00:00";37;NULL;"0.1";NULL;"8.61";"105.43";NULL
"2019-06-01 13:00:00";38;NULL;"0.17";NULL;"12.58";"94.17";NULL
"2019-06-01 13:00:00";39;NULL;"0.16";NULL;"19.93";"95.7";NULL
"2019-06-01 13:00:00";40;NULL;NULL;NULL;"11.5";"93.32";NULL
"2019-06-01 14:00:00";26;NULL;NULL;NULL;NULL;"50.37";NULL
"2019-06-01 14:00:00";29;NULL;"0.17";NULL;"17.86";"101.14";NULL
"2019-06-01 14:00:00";32;NULL;"0.1";NULL;"7.87";"115.84";NULL
"2019-06-01 14:00:00";36;NULL;"0.18";NULL;"22.03";"101.55";NULL
"2019-06-01 14:00:00";37;NULL;"0.1";NULL;"9.02";"108.87";NULL
"2019-06-01 14:00:00";38;NULL;"0.17";NULL;"13.73";"96.91";NULL
"2019-06-01 14:00:00";39;NULL;"0.15";NULL;"19.36";"100.76";NULL
"2019-06-01 14:00:00";40;NULL;NULL;NULL;"10.6";"102.12";NULL
"2019-06-01 15:00:00";26;NULL;NULL;NULL;NULL;"53.56";NULL
"2019-06-01 15:00:00";29;NULL;"0.12";NULL;"17.01";"107.08";NULL
"2019-06-01 15:00:00";32;NULL;"0.1";NULL;"9.59";"118.5";NULL
"2019-06-01 15:00:00";36;NULL;"0.14";NULL;"15.87";"108.44";NULL
"2019-06-01 15:00:00";37;NULL;"0.1";NULL;"7.47";"118";NULL
"2019-06-01 15:00:00";38;NULL;"0.11";NULL;"9.1";"105.2";NULL
"2019-06-01 15:00:00";39;NULL;"0.12";NULL;"15.95";"104.62";NULL
"2019-06-01 15:00:00";40;NULL;NULL;NULL;"8.73";"106.03";NULL
"2019-06-01 16:00:00";26;NULL;NULL;NULL;NULL;"58.06";NULL
"2019-06-01 16:00:00";29;NULL;"0.11";NULL;"17.28";"115.21";NULL
"2019-06-01 16:00:00";32;NULL;"0.12";NULL;"6";"126.61";NULL
"2019-06-01 16:00:00";36;NULL;"0.11";NULL;"17.83";"112.61";NULL
"2019-06-01 16:00:00";37;NULL;"0.1";NULL;"7.96";"120.62";NULL
"2019-06-01 16:00:00";38;NULL;"0.11";NULL;"11.92";"104.83";NULL
"2019-06-01 16:00:00";39;NULL;"0.1";NULL;"14.9";"110.53";NULL
"2019-06-01 16:00:00";40;NULL;NULL;NULL;"8.25";"111.22";NULL
"2019-06-01 17:00:00";26;NULL;NULL;NULL;NULL;"60.34";NULL
"2019-06-01 17:00:00";29;NULL;"0.12";NULL;"19.31";"120.01";NULL
"2019-06-01 17:00:00";32;NULL;"0.14";NULL;"6.23";"128.9";NULL
"2019-06-01 17:00:00";36;NULL;"0.11";NULL;"17.91";"116.3";NULL
"2019-06-01 17:00:00";37;NULL;"0.1";NULL;"8.53";"127.17";NULL
"2019-06-01 17:00:00";38;NULL;"0.1";NULL;"17.95";"103.47";NULL
"2019-06-01 17:00:00";39;NULL;"0.1";NULL;"16.95";"114.81";NULL
"2019-06-01 17:00:00";40;NULL;NULL;NULL;"8.83";"115.7";NULL
"2019-06-01 18:00:00";26;NULL;NULL;NULL;NULL;"54.53";NULL
"2019-06-01 18:00:00";29;NULL;"0.12";NULL;"20.23";"119.3";NULL
"2019-06-01 18:00:00";32;NULL;"0.16";NULL;"7.03";"127.43";NULL
"2019-06-01 18:00:00";36;NULL;"0.1";NULL;"15.34";"117.33";NULL
"2019-06-01 18:00:00";37;NULL;"0.1";NULL;"7.91";"125.39";NULL
"2019-06-01 18:00:00";38;NULL;"0.14";NULL;"23.85";"94.02";NULL
"2019-06-01 18:00:00";39;NULL;"0.11";NULL;"22.53";"107.88";NULL
"2019-06-01 18:00:00";40;NULL;NULL;NULL;"7.85";"114.6";NULL
"2019-06-01 19:00:00";26;NULL;NULL;NULL;NULL;"50.39";NULL
"2019-06-01 19:00:00";29;NULL;"0.1";NULL;"15.53";"113.76";NULL
"2019-06-01 19:00:00";32;NULL;"0.16";NULL;"7.43";"125.88";NULL
"2019-06-01 19:00:00";36;NULL;"0.12";NULL;"31.09";"100.98";NULL
"2019-06-01 19:00:00";37;NULL;"0.1";NULL;"9.13";"121.74";NULL
"2019-06-01 19:00:00";38;NULL;"0.14";NULL;"29.84";"83.16";NULL
"2019-06-01 19:00:00";39;NULL;"0.13";NULL;"27.61";"100.31";NULL
"2019-06-01 19:00:00";40;NULL;NULL;NULL;"10.03";"109.9";NULL
"2019-06-01 20:00:00";26;NULL;NULL;NULL;NULL;"42.74";NULL
"2019-06-01 20:00:00";29;NULL;"0.12";NULL;"21.07";"99.35";NULL
"2019-06-01 20:00:00";32;NULL;"0.16";NULL;"11.4";"113.95";NULL
"2019-06-01 20:00:00";36;NULL;"0.2";NULL;"50.68";"79.41";NULL
"2019-06-01 20:00:00";37;NULL;"0.1";NULL;"14";"108.41";NULL
"2019-06-01 20:00:00";38;NULL;"0.18";NULL;"36.58";"71.56";NULL
"2019-06-01 20:00:00";39;NULL;"0.19";NULL;"49.49";"77.89";NULL
"2019-06-01 20:00:00";40;NULL;NULL;NULL;"12.75";"105.25";NULL
"2019-06-01 21:00:00";26;NULL;NULL;NULL;NULL;"42.3";NULL
"2019-06-01 21:00:00";29;NULL;"0.13";NULL;"25.74";"82.81";NULL
"2019-06-01 21:00:00";32;NULL;"0.18";NULL;"12.31";"98.33";NULL
"2019-06-01 21:00:00";36;NULL;"0.19";NULL;"46.16";"70.59";NULL
"2019-06-01 21:00:00";37;NULL;"0.1";NULL;"14.73";"95.76";NULL
"2019-06-01 21:00:00";38;NULL;"0.12";NULL;"27.16";"66.41";NULL
"2019-06-01 21:00:00";39;NULL;"0.27";NULL;"51.93";"62.95";NULL
"2019-06-01 21:00:00";40;NULL;NULL;NULL;"14.32";"91.35";NULL
"2019-06-01 22:00:00";26;NULL;NULL;NULL;NULL;"36.13";NULL
"2019-06-01 22:00:00";29;NULL;"0.14";NULL;"19.68";"81.68";NULL
"2019-06-01 22:00:00";32;NULL;"0.16";NULL;"9.56";"85.9";NULL
"2019-06-01 22:00:00";36;NULL;"0.22";NULL;"36.35";"70.73";NULL
"2019-06-01 22:00:00";37;NULL;"0.1";NULL;"16.13";"81.74";NULL
"2019-06-01 22:00:00";38;NULL;"0.13";NULL;"21.49";"62.89";NULL
"2019-06-01 22:00:00";39;NULL;"0.26";NULL;"36.73";"64.77";NULL
"2019-06-01 22:00:00";40;NULL;NULL;NULL;"12.55";"78.47";NULL
"2019-06-01 23:00:00";26;NULL;NULL;NULL;NULL;"35.92";NULL
"2019-06-01 23:00:00";29;NULL;"0.1";NULL;"13.93";"81.96";NULL
"2019-06-01 23:00:00";32;NULL;"0.14";NULL;"8.43";"80.55";NULL
"2019-06-01 23:00:00";36;NULL;"0.16";NULL;"25.28";"71.39";NULL
"2019-06-01 23:00:00";37;NULL;"0.1";NULL;"17.99";"71.45";NULL
"2019-06-01 23:00:00";38;NULL;"0.12";NULL;"18.45";"61.53";NULL
"2019-06-01 23:00:00";39;NULL;"0.22";NULL;"25.47";"65.98";NULL
"2019-06-01 23:00:00";40;NULL;NULL;NULL;"10.38";"77.4";NULL
"2019-06-02 00:00:00";26;NULL;NULL;NULL;NULL;"34.28";NULL
"2019-06-02 00:00:00";29;NULL;"0.11";NULL;"11.3";"82.98";NULL
"2019-06-02 00:00:00";32;NULL;"0.12";NULL;"8.91";"77.66";NULL
"2019-06-02 00:00:00";36;NULL;"0.13";NULL;"18.66";"73.97";NULL
"2019-06-02 00:00:00";37;NULL;"0.1";NULL;"14.38";"70.9";NULL
"2019-06-02 00:00:00";38;NULL;"0.11";NULL;"15.5";"62.54";NULL
"2019-06-02 00:00:00";39;NULL;"0.19";NULL;"22.33";"65.63";NULL
"2019-06-02 00:00:00";40;NULL;NULL;NULL;"10.35";"74.48";NULL
"2019-06-02 01:00:00";26;NULL;NULL;NULL;NULL;"33.12";NULL
"2019-06-02 01:00:00";29;NULL;"0.11";NULL;"13.93";"75.09";NULL
"2019-06-02 02:00:00";29;NULL;"0.1";NULL;"12.91";"73.92";NULL
"2019-06-02 01:00:00";32;NULL;"0.11";NULL;"8.68";"71.59";NULL
"2019-06-02 02:00:00";32;NULL;"0.1";NULL;"8.95";"67.63";NULL
"2019-06-02 01:00:00";36;NULL;"0.12";NULL;"18.12";"71.94";NULL
"2019-06-02 02:00:00";36;NULL;"0.12";NULL;"19.56";"66.83";NULL
"2019-06-02 01:00:00";37;NULL;"0.1";NULL;"12.59";"70.68";NULL
"2019-06-02 02:00:00";37;NULL;"0.1";NULL;"11.65";"70.41";NULL
"2019-06-02 01:00:00";38;NULL;"0.11";NULL;"13.78";"63.37";NULL
"2019-06-02 02:00:00";38;NULL;"0.11";NULL;"12.59";"61.95";NULL
"2019-06-02 01:00:00";39;NULL;"0.17";NULL;"20.03";"64.86";NULL
"2019-06-02 02:00:00";39;NULL;"0.16";NULL;"17.19";"65.5";NULL
"2019-06-02 01:00:00";40;NULL;NULL;NULL;"13.83";"65.95";NULL
"2019-06-02 02:00:00";40;NULL;NULL;NULL;"12.88";"61.5";NULL
"2019-06-02 03:00:00";26;NULL;NULL;NULL;NULL;"30.95";NULL
"2019-06-02 03:00:00";29;NULL;"0.1";NULL;"16.24";"68.6";NULL
"2019-06-02 03:00:00";32;NULL;"0.14";NULL;"7.54";"68.78";NULL
"2019-06-02 03:00:00";36;NULL;"0.11";NULL;"16.92";"68.85";NULL
"2019-06-02 03:00:00";37;NULL;"0.1";NULL;"13.69";"67.61";NULL
"2019-06-02 03:00:00";38;NULL;"0.11";NULL;"12.43";"61.74";NULL
"2019-06-02 03:00:00";39;NULL;"0.16";NULL;"15.33";"64.17";NULL
"2019-06-02 03:00:00";40;NULL;NULL;NULL;"11";"59.88";NULL
"2019-06-02 04:00:00";26;NULL;NULL;NULL;NULL;"34.01";NULL
"2019-06-02 04:00:00";29;NULL;"0.12";NULL;"18.24";"58.32";NULL
"2019-06-02 04:00:00";32;NULL;"0.13";NULL;"6.86";"75.67";NULL
"2019-06-02 04:00:00";36;NULL;"0.1";NULL;"13.31";"68.28";NULL
"2019-06-02 04:00:00";37;NULL;"0.1";NULL;"13.87";"58.2";NULL
"2019-06-02 04:00:00";38;NULL;"0.11";NULL;"9.96";"62";NULL
"2019-06-02 04:00:00";39;NULL;"0.16";NULL;"12.4";"64.69";NULL
"2019-06-02 04:00:00";40;NULL;NULL;NULL;"12.02";"65.35";NULL
"2019-06-02 05:00:00";26;NULL;NULL;NULL;NULL;"32.22";NULL
"2019-06-02 05:00:00";29;NULL;"0.11";NULL;"15.93";"59.2";NULL
"2019-06-02 05:00:00";32;NULL;"0.1";NULL;"7.27";"66.25";NULL
"2019-06-02 05:00:00";36;NULL;"0.1";NULL;"15.52";"62.34";NULL
"2019-06-02 05:00:00";37;NULL;"0.1";NULL;"12.54";"50.93";NULL
"2019-06-02 05:00:00";38;NULL;"0.11";NULL;"10.35";"56.14";NULL
"2019-06-02 05:00:00";39;NULL;"0.13";NULL;"12.91";"61.19";NULL
"2019-06-02 05:00:00";40;NULL;NULL;NULL;"13.17";"67.65";NULL
"2019-06-02 06:00:00";26;NULL;NULL;NULL;NULL;"26.86";NULL
"2019-06-02 06:00:00";29;NULL;"0.11";NULL;"10.57";"72.39";NULL
"2019-06-02 06:00:00";32;NULL;"0.1";NULL;"8.33";"58.69";NULL
"2019-06-02 06:00:00";36;NULL;"0.1";NULL;"15.4";"61.65";NULL
"2019-06-02 06:00:00";37;NULL;"0.11";NULL;"13.87";"45.42";NULL
"2019-06-02 06:00:00";38;NULL;"0.11";NULL;"10.76";"56.53";NULL
"2019-06-02 06:00:00";39;NULL;"0.13";NULL;"17.54";"56.3";NULL
"2019-06-02 06:00:00";40;NULL;NULL;NULL;"16.05";"57.7";NULL
"2019-06-02 07:00:00";26;NULL;NULL;NULL;NULL;"26.88";NULL
"2019-06-02 07:00:00";29;NULL;"0.11";NULL;"10.65";"80";NULL
"2019-06-02 07:00:00";32;NULL;"0.11";NULL;"12.28";"44.55";NULL
"2019-06-02 07:00:00";36;NULL;"0.1";NULL;"14.09";"67.27";NULL
"2019-06-02 07:00:00";37;NULL;"0.11";NULL;"14.6";"47.24";NULL
"2019-06-02 07:00:00";38;NULL;"0.11";NULL;"9.84";"62.45";NULL
"2019-06-02 07:00:00";39;NULL;"0.11";NULL;"16.57";"65.51";NULL
"2019-06-02 07:00:00";40;NULL;NULL;NULL;"18.12";"45.88";NULL
"2019-06-02 08:00:00";26;NULL;NULL;NULL;NULL;"32.99";NULL
"2019-06-02 08:00:00";29;NULL;"0.13";NULL;"15.69";"66.46";NULL
"2019-06-02 08:00:00";32;NULL;"0.1";NULL;"8.17";"67.43";NULL
"2019-06-02 08:00:00";36;NULL;"0.1";NULL;"21.43";"57.77";NULL
"2019-06-02 08:00:00";37;NULL;"0.11";NULL;"14.27";"54.64";NULL
"2019-06-02 08:00:00";38;NULL;"0.11";NULL;"11.12";"58.09";NULL
"2019-06-02 08:00:00";39;NULL;"0.14";NULL;"16.84";"60.93";NULL
"2019-06-02 08:00:00";40;NULL;NULL;NULL;"17";"57.72";NULL
"2019-06-02 09:00:00";26;NULL;NULL;NULL;NULL;"39.11";NULL
"2019-06-02 09:00:00";29;NULL;"0.12";NULL;"15.35";"80.09";NULL
"2019-06-02 09:00:00";32;NULL;"0.1";NULL;"7.01";"89.18";NULL
"2019-06-02 09:00:00";36;NULL;"0.11";NULL;"20.69";"72.95";NULL
"2019-06-02 09:00:00";37;NULL;"0.1";NULL;"9.33";"78.75";NULL
"2019-06-02 09:00:00";38;NULL;"0.11";NULL;"9.44";"78.94";NULL
"2019-06-02 09:00:00";39;NULL;"0.17";NULL;"16.72";"78.68";NULL
"2019-06-02 09:00:00";40;NULL;NULL;NULL;"15.2";"76.55";NULL
"2019-06-02 10:00:00";26;NULL;NULL;NULL;NULL;"43.84";NULL
"2019-06-02 10:00:00";29;NULL;"0.11";NULL;"12.42";"97.53";NULL
"2019-06-02 10:00:00";32;NULL;"0.1";NULL;"5.46";"100.2";NULL
"2019-06-02 10:00:00";36;NULL;"0.12";NULL;"19.56";"92.39";NULL
"2019-06-02 10:00:00";37;NULL;"0.1";NULL;"7.47";"98.36";NULL
"2019-06-02 10:00:00";38;NULL;"0.11";NULL;"8.53";"91.97";NULL
"2019-06-02 10:00:00";39;NULL;"0.17";NULL;"14.33";"92.27";NULL
"2019-06-02 10:00:00";40;NULL;NULL;NULL;"12.8";"85.6";NULL
"2019-06-02 11:00:00";26;NULL;NULL;NULL;NULL;"47.09";NULL
"2019-06-02 11:00:00";29;NULL;"0.15";NULL;"17.98";"91.58";NULL
"2019-06-02 11:00:00";32;NULL;"0.1";NULL;"6.05";"107.62";NULL
"2019-06-02 11:00:00";36;NULL;"0.15";NULL;"21.07";"94.1";NULL
"2019-06-02 11:00:00";37;NULL;"0.1";NULL;"8.32";"100.24";NULL
"2019-06-02 11:00:00";38;NULL;"0.12";NULL;"9.64";"92.82";NULL
"2019-06-02 11:00:00";39;NULL;"0.19";NULL;"14.53";"94.85";NULL
"2019-06-02 11:00:00";40;NULL;NULL;NULL;"12.17";"91.12";NULL
"2019-06-02 12:00:00";26;NULL;NULL;NULL;NULL;"49.22";NULL
"2019-06-02 12:00:00";29;NULL;"0.15";NULL;"18.53";"96.77";NULL
"2019-06-02 12:00:00";32;NULL;"0.1";NULL;"7.03";"113.63";NULL
"2019-06-02 12:00:00";36;NULL;"0.33";NULL;"23.66";"95.64";NULL
"2019-06-02 12:00:00";37;NULL;"0.1";NULL;"10.11";"102.84";NULL
"2019-06-02 12:00:00";38;NULL;"0.12";NULL;"9.93";"98.86";NULL
"2019-06-02 12:00:00";39;NULL;"0.19";NULL;"18.93";"97.85";NULL
"2019-06-02 12:00:00";40;NULL;NULL;NULL;"12.2";"96.85";NULL
"2019-06-02 13:00:00";26;NULL;NULL;NULL;NULL;"52.32";NULL
"2019-06-02 13:00:00";29;NULL;"0.12";NULL;"20.22";"100.15";NULL
"2019-06-02 13:00:00";32;NULL;"0.1";NULL;"6.3";"119.5";NULL
"2019-06-02 13:00:00";36;NULL;"0.13";NULL;"23.78";"99";NULL
"2019-06-02 13:00:00";37;NULL;"0.1";NULL;"9.04";"112.48";NULL
"2019-06-02 13:00:00";38;NULL;"0.12";NULL;"9.76";"102.72";NULL
"2019-06-02 13:00:00";39;NULL;"0.18";NULL;"17.08";"104.25";NULL
"2019-06-02 13:00:00";40;NULL;NULL;NULL;"11.15";"103.52";NULL
"2019-06-02 14:00:00";26;NULL;NULL;NULL;NULL;"54.1";NULL
"2019-06-02 14:00:00";29;NULL;"0.15";NULL;"18.02";"104.83";NULL
"2019-06-02 14:00:00";32;NULL;"0.11";NULL;"6.51";"121.37";NULL
"2019-06-02 14:00:00";36;NULL;"0.13";NULL;"23.79";"103.77";NULL
"2019-06-02 14:00:00";37;NULL;"0.1";NULL;"8.34";"115.48";NULL
"2019-06-02 14:00:00";38;NULL;"0.12";NULL;"10.97";"104.7";NULL
"2019-06-02 14:00:00";39;NULL;"0.18";NULL;"17.64";"106.8";NULL
"2019-06-02 14:00:00";40;NULL;NULL;NULL;"9.82";"107.22";NULL
"2019-06-02 15:00:00";26;NULL;NULL;NULL;NULL;"56.08";NULL
"2019-06-02 15:00:00";29;NULL;"0.37";NULL;"15.95";"108.29";NULL
"2019-06-02 15:00:00";32;NULL;"0.12";NULL;"5.84";"126.89";NULL
"2019-06-02 15:00:00";36;NULL;"0.12";NULL;"18.03";"108.39";NULL
"2019-06-02 15:00:00";37;NULL;"0.1";NULL;"8.1";"119.12";NULL
"2019-06-02 15:00:00";38;NULL;"0.1";NULL;"9.4";"107.46";NULL
"2019-06-02 15:00:00";39;NULL;"0.14";NULL;"12.16";"111.2";NULL
"2019-06-02 15:00:00";40;NULL;NULL;NULL;"8.87";"109.85";NULL
"2019-06-02 16:00:00";26;NULL;NULL;NULL;NULL;"59.06";NULL
"2019-06-02 16:00:00";29;NULL;"0.21";NULL;"12.17";"116.12";NULL
"2019-06-02 16:00:00";32;NULL;"0.15";NULL;"6.46";"127.75";NULL
"2019-06-02 16:00:00";36;NULL;"0.11";NULL;"16.29";"111.16";NULL
"2019-06-02 16:00:00";37;NULL;"0.1";NULL;"7.22";"121.43";NULL
"2019-06-02 16:00:00";38;NULL;"0.11";NULL;"9.8";"107.06";NULL
"2019-06-02 16:00:00";39;NULL;"0.13";NULL;"15.58";"111.26";NULL
"2019-06-02 16:00:00";40;NULL;NULL;NULL;"8.35";"112.92";NULL
"2019-06-02 17:00:00";26;NULL;NULL;NULL;NULL;"58.24";NULL
"2019-06-02 17:00:00";29;NULL;"0.11";NULL;"12.41";"117.59";NULL
"2019-06-02 17:00:00";32;NULL;"0.18";NULL;"7.73";"128.1";NULL
"2019-06-02 17:00:00";36;NULL;"0.11";NULL;"19.97";"111.09";NULL
"2019-06-02 17:00:00";37;NULL;"0.1";NULL;"8.57";"120.64";NULL
"2019-06-02 17:00:00";38;NULL;"0.11";NULL;"10.96";"107.07";NULL
"2019-06-02 17:00:00";39;NULL;"0.13";NULL;"20.33";"109.7";NULL
"2019-06-02 17:00:00";40;NULL;NULL;NULL;"8.83";"114.62";NULL
"2019-06-02 18:00:00";26;NULL;NULL;NULL;NULL;"54.48";NULL
"2019-06-02 18:00:00";29;NULL;"0.11";NULL;"15.31";"116.77";NULL
"2019-06-02 18:00:00";32;NULL;"0.18";NULL;"9.26";"122.21";NULL
"2019-06-02 18:00:00";36;NULL;"0.11";NULL;"26.23";"107.41";NULL
"2019-06-02 18:00:00";37;NULL;"0.1";NULL;"10";"116.52";NULL
"2019-06-02 18:00:00";38;NULL;"0.1";NULL;"15.33";"101.92";NULL
"2019-06-02 18:00:00";39;NULL;"0.14";NULL;"31.51";"102.41";NULL
"2019-06-02 18:00:00";40;NULL;NULL;NULL;"8.5";"114.25";NULL
"2019-06-02 19:00:00";26;NULL;NULL;NULL;NULL;"47.73";NULL
"2019-06-02 19:00:00";29;NULL;"0.11";NULL;"16.43";"114.47";NULL
"2019-06-02 19:00:00";32;NULL;"0.19";NULL;"11.89";"112.38";NULL
"2019-06-02 19:00:00";36;NULL;"0.13";NULL;"35.15";"100.46";NULL
"2019-06-02 19:00:00";37;NULL;"0.1";NULL;"11.99";"110.82";NULL
"2019-06-02 19:00:00";38;NULL;"0.1";NULL;"18.98";"93.97";NULL
"2019-06-02 19:00:00";39;NULL;"0.17";NULL;"48.38";"88.76";NULL
"2019-06-02 19:00:00";40;NULL;NULL;NULL;"11.4";"109.43";NULL
"2019-06-02 20:00:00";26;NULL;NULL;NULL;NULL;"44.56";NULL
"2019-06-02 20:00:00";29;NULL;"0.11";NULL;"17.96";"103.65";NULL
"2019-06-02 20:00:00";32;NULL;"0.19";NULL;"13.06";"103.05";NULL
"2019-06-02 20:00:00";36;NULL;"0.15";NULL;"40.82";"89.74";NULL
"2019-06-02 20:00:00";37;NULL;"0.1";NULL;"11.86";"105.39";NULL
"2019-06-02 20:00:00";38;NULL;"0.11";NULL;"18.38";"87.33";NULL
"2019-06-02 20:00:00";39;NULL;"0.21";NULL;"49.39";"80.33";NULL
"2019-06-02 20:00:00";40;NULL;NULL;NULL;"12.78";"100.52";NULL
"2019-06-02 21:00:00";26;NULL;NULL;NULL;NULL;"43.52";NULL
"2019-06-02 21:00:00";29;NULL;"0.12";NULL;"20.39";"91.82";NULL
"2019-06-02 21:00:00";32;NULL;"0.16";NULL;"9.61";"101";NULL
"2019-06-02 21:00:00";36;NULL;"0.12";NULL;"34.11";"84.62";NULL
"2019-06-02 21:00:00";37;NULL;"0.1";NULL;"15.68";"101.41";NULL
"2019-06-02 21:00:00";38;NULL;"0.11";NULL;"21.47";"78.92";NULL
"2019-06-02 21:00:00";39;NULL;"0.21";NULL;"41.26";"76.95";NULL
"2019-06-02 21:00:00";40;NULL;NULL;NULL;"11.65";"97.4";NULL
"2019-06-02 22:00:00";26;NULL;NULL;NULL;NULL;"37.35";NULL
"2019-06-02 22:00:00";29;NULL;"0.11";NULL;"16.03";"91.37";NULL
"2019-06-02 22:00:00";32;NULL;"0.14";NULL;"10.38";"89.13";NULL
"2019-06-02 22:00:00";36;NULL;"0.13";NULL;"27.55";"83.54";NULL
"2019-06-02 22:00:00";37;NULL;"0.1";NULL;"13.28";"93.97";NULL
"2019-06-02 22:00:00";38;NULL;"0.11";NULL;"19.51";"77.27";NULL
"2019-06-02 22:00:00";39;NULL;"0.21";NULL;"28.58";"77.8";NULL
"2019-06-02 22:00:00";40;NULL;NULL;NULL;"13.12";"84.92";NULL
"2019-06-02 23:00:00";26;NULL;NULL;NULL;NULL;"39.23";NULL
"2019-06-02 23:00:00";29;NULL;"0.11";NULL;"15.12";"90.12";NULL
"2019-06-02 23:00:00";32;NULL;"0.12";NULL;"8.77";"89.71";NULL
"2019-06-02 23:00:00";36;NULL;"0.11";NULL;"21.3";"85.22";NULL
"2019-06-02 23:00:00";37;NULL;"0.1";NULL;"18.35";"82.31";NULL
"2019-06-02 23:00:00";38;NULL;"0.11";NULL;"18.19";"70.6";NULL
"2019-06-02 23:00:00";39;NULL;"0.2";NULL;"25.6";"75.52";NULL
"2019-06-02 23:00:00";40;NULL;NULL;NULL;"11.9";"84.3";NULL
"2019-06-03 00:00:00";26;NULL;NULL;NULL;NULL;"43.1";NULL
"2019-06-03 00:00:00";29;NULL;"0.1";NULL;"14.71";"86.05";NULL
"2019-06-03 00:00:00";32;NULL;"0.12";NULL;"9.62";"90.33";NULL
"2019-06-03 00:00:00";36;NULL;"0.11";NULL;"19.32";"83.41";NULL
"2019-06-03 00:00:00";37;NULL;"0.1";NULL;"14.39";"84.36";NULL
"2019-06-03 00:00:00";38;NULL;"0.11";NULL;"14.99";"73.47";NULL
"2019-06-03 00:00:00";39;NULL;"0.17";NULL;"14.66";"84.05";NULL
"2019-06-03 00:00:00";40;NULL;NULL;NULL;"14.98";"80.57";NULL
"2019-06-03 01:00:00";26;NULL;"0.1";NULL;"13.74";NULL;NULL
"2019-06-03 02:00:00";26;NULL;"0.1";NULL;"9.87";NULL;NULL
"2019-06-03 03:00:00";26;NULL;"0.11";NULL;"10.59";NULL;NULL
"2019-06-03 04:00:00";26;NULL;"0.12";NULL;"7.69";NULL;NULL
"2019-06-03 05:00:00";26;NULL;"0.16";NULL;"20.45";NULL;NULL
