"segment_number","node_start","node_end","id_road_section"
0,"495085601","4379627983","440238868"
0,"1488902664","4381373292","440414631"
0,"3780934792","4381372974","440414632"
0,"2497462438","4381372963","440414633"
0,"4381372971","1488902645","440414634"
0,"1578528860","4192412283","440846622"
0,"4386155321","4386155327","440846624"
0,"4386155327","4386155330","440846625"
0,"4386155331","4386155336","440846626"
0,"4386155336","4350072572","440846627"
0,"561397646","4386783837","440909454"
0,"4386783843","561400595","440909455"
0,"4386783837","4386791198","440910509"
0,"4386783837","4386791202","440910510"
0,"1121842999","825340487","440912160"
1,"825340487","1616215977","440912160"
2,"1616215977","1616215976","440912160"
3,"1616215976","1616215973","440912160"
4,"1616215973","1616215971","440912160"
5,"1616215971","1616215964","440912160"
6,"1616215964","1616215962","440912160"
7,"1616215962","1616215960","440912160"
8,"1616215960","1616215957","440912160"
9,"1616215957","1616215953","440912160"
10,"1616215953","1616215951","440912160"
11,"1616215951","1616215949","440912160"
12,"1616215949","1616215947","440912160"
13,"1616215947","1616215945","440912160"
14,"1616215945","1616215940","440912160"
15,"1616215940","1616215935","440912160"
16,"1616215935","1616215933","440912160"
17,"1616215933","1616215929","440912160"
18,"1616215929","1616215925","440912160"
19,"1616215925","1616215920","440912160"
20,"1616215920","1616215914","440912160"
21,"1616215914","1616215911","440912160"
22,"1616215911","1616215905","440912160"
23,"1616215905","1616215901","440912160"
24,"1616215901","1616215897","440912160"
25,"1616215897","1616215893","440912160"
26,"1616215893","1616215889","440912160"
27,"1616215889","1616215885","440912160"
28,"1616215885","1616215881","440912160"
29,"1616215881","1616215877","440912160"
30,"1616215877","1616215874","440912160"
31,"1616215874","1616215866","440912160"
32,"1616215866","1616215854","440912160"
0,"1616215854","3241909187","440912161"
0,"4386823280","1616215993","440914541"
0,"1139943268","1274431703","440914542"
0,"1139943382","1139943326","440914543"
0,"1139943516","1616215917","440914544"
1,"1616215917","1616215909","440914544"
2,"1616215909","1616215899","440914544"
3,"1616215899","1616215891","440914544"
4,"1616215891","1616215883","440914544"
5,"1616215883","1139943382","440914544"
0,"1139943345","1616215943","440914545"
1,"1616215943","1139943516","440914545"
0,"1616215812","1616215816","440915659"
1,"1616215816","1616215829","440915659"
2,"1616215829","1616215834","440915659"
3,"1616215834","1616215843","440915659"
0,"1246618243","614632783","440917247"
1,"614632783","529438046","440917247"
2,"529438046","933237411","440917247"
0,"626874540","616518528","441118263"
1,"616518528","471333765","441118263"
0,"471791904","2383668259","441612688"
1,"2383668259","471791901","441612688"
0,"471791904","626874442","441612689"
1,"626874442","626874433","441612689"
2,"626874433","626874491","441612689"
3,"626874491","626874488","441612689"
4,"626874488","626874481","441612689"
5,"626874481","626874485","441612689"
6,"626874485","626874461","441612689"
7,"626874461","471333685","441612689"
0,"3309369354","3309369337","441655128"
0,"2497492776","3246547943","441679316"
0,"528894451","30575138","441908197"
0,"528894448","528894451","441908198"
0,"1772588097","534013985","442037332"
0,"1772588097","1772588133","442037333"
0,"4397290084","2824315005","442037334"
1,"2824315005","2824313494","442037334"
0,"4397433747","1618969697","442049308"
0,"4397488970","4397488972","442057134"
1,"4397488972","243465956","442057134"
0,"4397488970","2076138798","442057138"
1,"2076138798","32039350","442057138"
0,"4398109460","4398109463","442119897"
0,"4398109464","4398109455","442119898"
0,"30389389","4398109472","442119899"
0,"520632887","520632876","442613097"
1,"520632876","520632874","442613097"
0,"283248370","527174903","442663046"
0,"296961266","438648004","442673887"
0,"4404288610","4404288617","442770882"
0,"4404288617","4404288627","442770883"
0,"4404288627","1753103966","442770884"
0,"598317291","1446897775","442770886"
0,"1444411416","2051626350","442770887"
0,"598317383","2463736873","442777315"
0,"387126514","4404545088","442797058"
0,"4404545101","4404545088","442797059"
1,"4404545088","4404545101","442797059"
0,"4404545107","4404545108","442797060"
0,"4404545120","4404545108","442797061"
1,"4404545108","4404545113","442797061"
2,"4404545113","4404545120","442797061"
0,"4404545113","4404545127","442797062"
0,"4404545141","4404545127","442797063"
1,"4404545127","4404545141","442797063"
0,"4404545146","4404545147","442797065"
0,"4404573281","4404573282","442799309"
0,"4404573283","4404573284","442799311"
0,"4404573286","4404573285","442799314"
0,"4404573287","4404573288","442799315"
0,"4404573271","4404573789","442799316"
0,"4404573791","4404573790","442799318"
0,"4404573792","4404573793","442799319"
0,"4404573795","4404573794","442799320"
0,"4404573796","4404573797","442799322"
0,"4407231938","268480013","443087850"
0,"1494579775","1494579860","443245709"
1,"1494579860","5310612352","443245709"
2,"5310612352","3101018299","443245709"
3,"3101018299","1494579861","443245709"
0,"3101018303","3101018304","443245711"
0,"4408598838","1494579863","443245713"
0,"4408598833","3101018301","443245714"
0,"4408598834","4408598833","443245715"
0,"3101018301","4408598831","443245717"
0,"1494579775","4408598816","443245718"
0,"4408598831","3101018302","443245719"
0,"4408598837","4408598838","443245722"
0,"3101018302","3101018303","443245724"
0,"4408598816","4408598813","443245725"
0,"1979430105","1979433912","443251136"
0,"387126245","614663329","443256283"
0,"268479881","268479923","443690280"
0,"4414925723","268479882","443991398"
1,"268479882","268479885","443991398"
0,"4414925722","366893689","443991399"
0,"5286784306","4415532165","444048464"
0,"587664335","4415753209","444071189"
1,"4415753209","4415741554","444071189"
0,"4415753209","621469257","444071280"
0,"2095990287","3246453200","444071284"
0,"4416178645","291718186","444123692"
0,"3058859195","291718185","444123696"
0,"291718186","3058859195","444123702"
0,"59749791","30438369","444126458"
0,"3729137358","4417468122","444259135"
0,"4417468124","4417468123","444259136"
0,"4417541955","4417541952","444267983"
0,"4417901613","4417901600","444302012"
0,"4417901625","5003250827","444302013"
1,"5003250827","1774543252","444302013"
0,"4417901638","4417901647","444302015"
0,"4417901590","1774543186","444302017"
0,"1774543308","4417901637","444302018"
0,"4417901635","4417901630","444302019"
0,"4417901652","4417901649","444302020"
0,"4417901646","4417901648","444302021"
0,"523784054","6201407334","444302022"
1,"6201407334","1771315009","444302022"
0,"471821817","4417901595","444302023"
0,"4417928549","4417928550","444305595"
0,"534014016","2288316201","444305596"
1,"2288316201","534014017","444305596"
2,"534014017","1774543394","444305596"
0,"534014057","534014058","444305597"
0,"534014016","534014015","444305599"
0,"534014052","534014058","444305601"
1,"534014058","534014054","444305601"
2,"534014054","534014015","444305601"
0,"2288316192","534014015","444305602"
0,"534014056","534014057","444305603"
0,"523784046","4417928549","444305604"
1,"4417928549","2383701008","444305604"
0,"2383701008","4417901646","444305605"
1,"4417901646","4417901638","444305605"
2,"4417901638","1774543275","444305605"
3,"1774543275","1774543273","444305605"
4,"1774543273","523784054","444305605"
5,"523784054","4417901613","444305605"
6,"4417901613","1771315002","444305605"
7,"1771315002","4417901600","444305605"
8,"4417901600","1771314990","444305605"
9,"1771314990","523780197","444305605"
0,"1560710961","1560710416","444333871"
0,"1771314742","446903081","444333872"
0,"4418180797","4418180798","444333873"
0,"1772587831","4418180799","444333874"
0,"1772587794","4418180789","444333875"
0,"340027071","4418290556","444342818"
0,"4418290532","366884484","444342819"
0,"2051214243","2051214267","444427166"
0,"4419975759","4419975760","444525228"
0,"268479953","268479956","444576581"
0,"4422889783","4422889779","444829672"
1,"4422889779","4422889778","444829672"
2,"4422889778","4422889773","444829672"
3,"4422889773","4422889760","444829672"
4,"4422889760","4422889761","444829672"
5,"4422889761","4422889762","444829672"
6,"4422889762","4422889783","444829672"
0,"4422889785","4422889784","444829673"
1,"4422889784","4422889770","444829673"
2,"4422889770","4422889784","444829673"
0,"4422889770","4422889784","444829674"
0,"4422889778","4422889761","444829675"
0,"4422889773","4422889760","444829677"
0,"4422890289","4422889788","444829678"
0,"473812177","1310125489","444894516"
0,"2051621729","2051622097","444901391"
1,"2051622097","2051622107","444901391"
2,"2051622107","2051621872","444901391"
3,"2051621872","2051621555","444901391"
0,"1784950522","2192177886","444903766"
0,"4423672239","2353670134","444905614"
0,"2353670134","2353670134","444905615"
0,"2051214273","6200733590","444943536"
1,"6200733590","2051214463","444943536"
0,"2051214463","2051214272","444943537"
1,"2051214272","2051214252","444943537"
0,"4424023806","4424023794","444943545"
0,"4424023797","4424023686","444943546"
0,"4422889779","4422889762","444943548"
0,"4424023818","4424023802","444943550"
0,"4424023791","4424023686","444943551"
1,"4424023686","4424023794","444943551"
2,"4424023794","4424023802","444943551"
3,"4424023802","4424023808","444943551"
4,"4424023808","4424023831","444943551"
5,"4424023831","4424023818","444943551"
6,"4424023818","4424023806","444943551"
7,"4424023806","4424023797","444943551"
8,"4424023797","4424023688","444943551"
0,"4424023843","4424023831","444943552"
1,"4424023831","4424023808","444943552"
0,"1875840027","4424023681","444943554"
0,"4424592323","4424592322","445006278"
0,"4424632938","4424632939","445007743"
1,"4424632939","621469280","445007743"
2,"621469280","4424632940","445007743"
0,"4424735983","4424735984","445019867"
0,"4424739601","3715293060","445020060"
1,"3715293060","4424739600","445020060"
0,"534014015","5857358645","445566799"
1,"5857358645","4429786515","445566799"
0,"2813590086","2813590085","445742126"
0,"4431167821","4431167823","445744639"
0,"4431187639","4431187640","445745790"
0,"4433189627","4433189628","445983690"
0,"4434461081","4434461085","446121133"
1,"4434461085","4434461082","446121133"
0,"4434461083","4434461695","446121134"
1,"4434461695","1246745237","446121134"
0,"4434461082","4434461083","446121135"
0,"4434461085","4434461087","446121136"
0,"4434461087","4434461690","446121137"
1,"4434461690","4434461689","446121137"
0,"4434461690","4434461695","446121138"
0,"4434585771","1792158555","446133372"
0,"4434585777","4434585776","446133373"
0,"4960238965","4960238964","446352140"
1,"4960238964","4960238967","446352140"
2,"4960238967","4960238970","446352140"
3,"4960238970","4960238971","446352140"
4,"4960238971","4436414511","446352140"
5,"4436414511","4960238975","446352140"
6,"4960238975","4960238977","446352140"
7,"4960238977","4960238980","446352140"
8,"4960238980","4960238981","446352140"
9,"4960238981","4960238984","446352140"
10,"4960238984","4960238955","446352140"
11,"4960238955","4960238986","446352140"
12,"4960238986","4960238990","446352140"
13,"4960238990","4960238992","446352140"
14,"4960238992","4960238993","446352140"
15,"4960238993","1969186018","446352140"
0,"2192178634","2192178511","446555849"
0,"2192178637","2192178634","446558091"
0,"2192180068","2192180033","446563440"
1,"2192180033","2192180446","446563440"
0,"2192179964","2189574761","446563888"
0,"2192180621","2192180437","446564196"
1,"2192180437","2192180074","446564196"
2,"2192180074","2192180068","446564196"
0,"1563519329","1563519265","446581006"
1,"1563519265","1563519253","446581006"
2,"1563519253","1563519239","446581006"
0,"1606547100","598317362","446581470"
0,"473814314","473808723","446588163"
0,"473808723","1578539214","446588166"
1,"1578539214","473807868","446588166"
2,"473807868","473810379","446588166"
3,"473810379","249350260","446588166"
0,"3748443531","1077039481","446832969"
0,"260548906","260548902","446864947"
0,"4185251604","1315000588","446919347"
1,"1315000588","264540598","446919347"
0,"265560613","265560616","446991472"
1,"265560616","265560657","446991472"
2,"265560657","265560618","446991472"
3,"265560618","936040636","446991472"
4,"936040636","265560620","446991472"
5,"265560620","939268374","446991472"
0,"265560612","265043715","446991473"
0,"1310125376","616515866","446991474"
0,"4450358623","4450358639","447975069"
0,"4450358640","4450358623","447975070"
0,"4450364290","4450362777","447975617"
0,"4450362777","4450362764","447975618"
0,"297513075","2073844700","448003805"
1,"2073844700","1830723189","448003805"
0,"2386854599","297507681","448003806"
0,"2018982078","2018982065","448003807"
0,"297513102","1307751423","448003808"
0,"30438742","30438550","448003809"
0,"1306725246","297507634","448003810"
1,"297507634","1326394622","448003810"
2,"1326394622","441755986","448003810"
3,"441755986","297507575","448003810"
4,"297507575","4243317019","448003810"
5,"4243317019","263340813","448003810"
0,"263340819","263336797","448003811"
0,"1510712399","510112477","448003812"
0,"260548237","620852902","448203456"
0,"4452519920","2035255866","448217123"
1,"2035255866","422869082","448217123"
2,"422869082","428791344","448217123"
3,"428791344","428789443","448217123"
0,"4455294869","1314649008","448522589"
0,"762058846","1314648989","448522590"
0,"762058838","4455294869","448522592"
0,"4460558043","4460558050","449087349"
1,"4460558050","4460558056","449087349"
2,"4460558056","4460558048","449087349"
0,"4460558050","4460558056","449087350"
0,"4460564776","266327993","449088205"
1,"266327993","3731144656","449088205"
0,"919904691","919904695","449112226"
1,"919904695","1271400385","449112226"
2,"1271400385","529120140","449112226"
0,"919904691","919904692","449112227"
0,"1146410468","1490641500","449208311"
1,"1490641500","4461779811","449208311"
0,"4463814688","1619563444","449425610"
0,"4464836028","4464836038","449536190"
0,"4464836019","4464836021","449536191"
0,"4464836021","4464836028","449536192"
1,"4464836028","4464836031","449536192"
0,"4464836031","4464836031","449536193"
0,"2353615973","4464842113","449536950"
1,"4464842113","4464842114","449536950"
0,"4464842111","2353615973","449536951"
0,"4464842113","4464842118","449536952"
0,"416517317","416517315","449565483"
0,"256170165","264527019","449596966"
0,"264113896","387126490","450237966"
0,"387126489","264538144","450237967"
1,"264538144","387126503","450237967"
2,"387126503","387126499","450237967"
0,"387126483","444600610","450584902"
0,"1734764008","387126544","450584903"
0,"4476904857","4476904853","450785843"
0,"4476904850","4476904858","450785844"
0,"920332154","625896614","450843822"
1,"625896614","260548851","450843822"
0,"444600610","264538152","450843823"
0,"387126477","5269721750","450843824"
0,"387126501","387126502","450843825"
0,"387126499","616518656","450843826"
1,"616518656","444600513","450843826"
0,"632940163","444600513","450843827"
0,"4485262761","2354654540","451705229"
0,"4485262761","4485262766","451705230"
1,"4485262766","4485262765","451705230"
0,"4485262767","965821825","451705231"
0,"965821825","3751602770","451705232"
0,"965821825","965821832","451705233"
1,"965821832","4485262765","451705233"
2,"4485262765","965821834","451705233"
3,"965821834","965821827","451705233"
4,"965821827","296961287","451705233"
0,"4485262766","965821832","451705234"
1,"965821832","4485262767","451705234"
0,"4485264792","2382757731","451705238"
0,"4422889786","4422889783","451710135"
0,"264528883","256170164","451757777"
0,"4174468091","135562932","451757778"
1,"135562932","135563030","451757778"
0,"416517341","1314648995","451791164"
1,"1314648995","264545472","451791164"
2,"264545472","264545465","451791164"
0,"1619562938","265566081","451791165"
1,"265566081","265566083","451791165"
0,"265566083","4897603955","451791166"
1,"4897603955","2229051251","451791166"
2,"2229051251","265566105","451791166"
3,"265566105","265566107","451791166"
4,"265566107","257886724","451791166"
0,"4486113195","4486113194","451796241"
0,"4281826080","471792511","451796779"
0,"4487330153","3842550657","451929043"
0,"4171939092","1078618166","451932306"
0,"4171939092","4487376927","451932307"
0,"4487376927","1078618166","451932308"
0,"4487376927","4487376929","451932309"
0,"4487376929","2043309839","451932311"
0,"1077039481","268479896","451933349"
0,"4487727987","4487727988","451969309"
1,"4487727988","422905551","451969309"
2,"422905551","928221890","451969309"
3,"928221890","422904448","451969309"
0,"421780847","4487727987","451969310"
0,"1207409975","1207410101","452508721"
0,"4637787283","2669281786","452683219"
0,"4496520979","4496520980","452838197"
0,"30389461","30389393","452846998"
1,"30389393","2990545434","452846998"
2,"2990545434","2990545447","452846998"
3,"2990545447","4496520979","452846998"
4,"4496520979","1122581639","452846998"
0,"4499200215","4499200216","453121564"
0,"4499200218","4499200219","453121565"
1,"4499200219","4499200220","453121565"
0,"4499200216","4499200219","453121566"
1,"4499200219","4499200217","453121566"
0,"1822987136","4499200287","453121569"
1,"4499200287","1826395896","453121569"
0,"4499200255","4499200269","453121570"
1,"4499200269","4499200268","453121570"
0,"4499200269","4499200271","453121571"
0,"355869721","1826396892","453121572"
0,"4499200278","4499200284","453121573"
0,"4499200287","4499200894","453121574"
0,"4499200894","4499200895","453121575"
0,"4499200895","4499200897","453121576"
0,"4499200902","4499200905","453121578"
0,"4499200905","4499200911","453121579"
0,"611769735","1765198226","453134183"
0,"249502617","1310124745","453401576"
1,"1310124745","249502603","453401576"
0,"2504505313","297521644","453401582"
0,"249350283","249350299","453401586"
0,"249502471","249502493","453401593"
1,"249502493","475350758","453401593"
2,"475350758","249502508","453401593"
0,"2018982043","3859782336","453401595"
0,"263340815","249502450","453401598"
0,"510112482","263340815","453401600"
0,"249350291","249350304","453611522"
0,"4503383780","4503383583","453627410"
1,"4503383583","4503383727","453627410"
0,"4503383691","4503383692","453627411"
0,"4503383694","4503383587","453627412"
1,"4503383587","4503403693","453627412"
2,"4503403693","4503403698","453627412"
3,"4503403698","4503383786","453627412"
0,"4503383689","4503383588","453627413"
0,"4503383693","4503383692","453627414"
1,"4503383692","4503383696","453627414"
0,"4503383689","4503383691","453627415"
1,"4503383691","4503383694","453627415"
2,"4503383694","4503383689","453627415"
3,"4503383689","4503383699","453627415"
0,"4503383778","4503383698","453627416"
1,"4503383698","4503383696","453627416"
2,"4503383696","4503383695","453627416"
0,"4503383702","4503383693","453627417"
1,"4503383693","4503383699","453627417"
2,"4503383699","4503383698","453627417"
0,"4503383725","4503383693","453627418"
1,"4503383693","4503383588","453627418"
2,"4503383588","4503383702","453627418"
3,"4503383702","4503383703","453627418"
0,"4503383719","4503383696","453627419"
1,"4503383696","4503383711","453627419"
0,"4503383727","4503383726","453627420"
1,"4503383726","4503383725","453627420"
2,"4503383725","4503383694","453627420"
3,"4503383694","4503383720","453627420"
4,"4503383720","4503383719","453627420"
5,"4503383719","4503383721","453627420"
0,"4503383730","4503383738","453627421"
0,"4503383733","4503383740","453627422"
0,"4503383738","4503383736","453627423"
1,"4503383736","4503383733","453627423"
2,"4503383733","4503383793","453627423"
0,"4503383754","4503383769","453627424"
0,"4503383749","4503383747","453627425"
0,"4503383755","4503383749","453627426"
1,"4503383749","4503383757","453627426"
2,"4503383757","4503383740","453627426"
3,"4503383740","4503383736","453627426"
4,"4503383736","4503383739","453627426"
0,"4503383752","4503383763","453627427"
0,"4503383766","4503383765","453627428"
1,"4503383765","4503383764","453627428"
2,"4503383764","4503383763","453627428"
3,"4503383763","4503383757","453627428"
4,"4503383757","4503383755","453627428"
5,"4503383755","4503383754","453627428"
6,"4503383754","4503383752","453627428"
7,"4503383752","4503383753","453627428"
0,"4503383770","4503383767","453627429"
0,"2478308215","4503383695","453627430"
1,"4503383695","4503383777","453627430"
2,"4503383777","4503383770","453627430"
3,"4503383770","4503383769","453627430"
0,"3509579000","4503403750","453627431"
1,"4503403750","4503383782","453627431"
2,"4503383782","4503383780","453627431"
3,"4503383780","4503383790","453627431"
4,"4503383790","4503383738","453627431"
5,"4503383738","4503383778","453627431"
6,"4503383778","4503383711","453627431"
7,"4503383711","4503383777","453627431"
0,"4503383797","4503383795","453627432"
0,"4503383800","4503383797","453627433"
1,"4503383797","4503383798","453627433"
0,"4503383807","4503383800","453627434"
1,"4503383800","4503383799","453627434"
0,"2475363159","4503383807","453627435"
1,"4503383807","4503383805","453627435"
0,"4503383824","4503383847","453627436"
1,"4503383847","4503383821","453627436"
2,"4503383821","4503383820","453627436"
3,"4503383820","4503383817","453627436"
4,"4503383817","4503383816","453627436"
0,"4503383925","4503383837","453627437"
1,"4503383837","4503383836","453627437"
2,"4503383836","4503383966","453627437"
3,"4503383966","4503383821","453627437"
4,"4503383821","4503383833","453627437"
0,"4503383838","4503383869","453627438"
0,"4503383844","4503383843","453627439"
1,"4503383843","4503383842","453627439"
2,"4503383842","4503383841","453627439"
3,"4503383841","4503383869","453627439"
0,"4503383852","4503383847","453627440"
1,"4503383847","4503383872","453627440"
2,"4503383872","4503383856","453627440"
0,"4503383853","4503383852","453627441"
1,"4503383852","4503383824","453627441"
2,"4503383824","4503383871","453627441"
3,"4503383871","4503383857","453627441"
4,"4503383857","3866718294","453627441"
0,"4503383854","4503383873","453627442"
1,"4503383873","4503383820","453627442"
2,"4503383820","4503383829","453627442"
3,"4503383829","4503383825","453627442"
4,"4503383825","4503383909","453627442"
0,"4503383943","4503383842","453627443"
1,"4503383842","4503383961","453627443"
0,"4503403830","4504577478","453627444"
1,"4504577478","4503403820","453627444"
2,"4503403820","4503403753","453627444"
3,"4503403753","4503403833","453627444"
4,"4503403833","4503403834","453627444"
5,"4503403834","4503403780","453627444"
6,"4503403780","4503383865","453627444"
7,"4503383865","4503383864","453627444"
8,"4503383864","4503383841","453627444"
9,"4503383841","4503383928","453627444"
0,"4503383876","4503383883","453627445"
1,"4503383883","4503383887","453627445"
0,"4503383881","4503383888","453627446"
0,"4503383888","4503383883","453627447"
1,"4503383883","4503383876","453627447"
2,"4503383876","4503383881","453627447"
3,"4503383881","4503383879","453627447"
0,"4503383884","4503383887","453627448"
0,"4503403184","4503383829","453627449"
1,"4503383829","4503403183","453627449"
2,"4503403183","4503383889","453627449"
3,"4503383889","4503383888","453627449"
4,"4503383888","4503383816","453627449"
5,"4503383816","4503383887","453627449"
6,"4503383887","4503383885","453627449"
7,"4503383885","4503383873","453627449"
8,"4503383873","4503383833","453627449"
9,"4503383833","4503383872","453627449"
10,"4503383872","4503383871","453627449"
11,"4503383871","4503383869","453627449"
12,"4503383869","4503383860","453627449"
13,"4503383860","4503383866","453627449"
14,"4503383866","3866718300","453627449"
0,"4503383899","4503403876","453627450"
1,"4503403876","4503383885","453627450"
2,"4503383885","4503383884","453627450"
3,"4503383884","4503383817","453627450"
4,"4503383817","4503383889","453627450"
5,"4503383889","4503383890","453627450"
6,"4503383890","4503383972","453627450"
7,"4503383972","4503383810","453627450"
8,"4503383810","4503383809","453627450"
9,"4503383809","4503383808","453627450"
10,"4503383808","4503383793","453627450"
11,"4503383793","4503383739","453627450"
12,"4503383739","4503383790","453627450"
13,"4503383790","4503383727","453627450"
14,"4503383727","4503383788","453627450"
15,"4503383788","4503383730","453627450"
16,"4503383730","4503403700","453627450"
17,"4503403700","4503383786","453627450"
18,"4503383786","4503383784","453627450"
0,"4503383904","4503403882","453627451"
1,"4503403882","2475363158","453627451"
2,"2475363158","4503383798","453627451"
3,"4503383798","4503383795","453627451"
4,"4503383795","4503383801","453627451"
0,"4503383909","4503383907","453627452"
1,"4503383907","4503383905","453627452"
2,"4503383905","4503383739","453627452"
0,"4503383913","4503383910","453627453"
0,"4503383919","4503383909","453627454"
1,"4503383909","4503383914","453627454"
0,"4503383922","4503383921","453627455"
1,"4503383921","4503383837","453627455"
2,"4503383837","3509578997","453627455"
0,"4503383961","4503383928","453627456"
1,"4503383928","3509579045","453627456"
2,"3509579045","4503383921","453627456"
3,"4503383921","4503383925","453627456"
4,"4503383925","4503383923","453627456"
0,"4503383843","4503383947","453627457"
0,"3866718319","4503383949","453627458"
0,"4503383947","4503383932","453627459"
0,"4503383933","4503383932","453627460"
0,"3866718290","4503383854","453627461"
1,"4503383854","4503383856","453627461"
2,"4503383856","4503383857","453627461"
3,"4503383857","4503383860","453627461"
4,"4503383860","4503383838","453627461"
5,"4503383838","4503383864","453627461"
6,"4503383864","4503383945","453627461"
7,"4503383945","4503383932","453627461"
8,"4503383932","3866718320","453627461"
0,"4503383935","4503383933","453627462"
1,"4503383933","3866718320","453627462"
0,"4503383935","3866718323","453627463"
0,"3866718300","4503383935","453627464"
1,"4503383935","4503383937","453627464"
0,"3866718320","4503383947","453627465"
1,"4503383947","4503383952","453627465"
0,"4503383952","4503383951","453627466"
1,"4503383951","3509579001","453627466"
0,"4503383956","4503383953","453627467"
0,"4503403183","4503383890","453629043"
0,"4503403693","4503403691","453629044"
0,"4503383583","4503403701","453629045"
1,"4503403701","4503403700","453629045"
2,"4503403700","4503403691","453629045"
3,"4503403691","4503403698","453629045"
4,"4503403698","4503403696","453629045"
0,"4503403705","4503383780","453629046"
0,"4503403711","4503403706","453629052"
0,"4503383786","4503403720","453629054"
1,"4503403720","4503403723","453629054"
0,"2478308229","4503403720","453629056"
1,"4503403720","4503403724","453629056"
2,"4503403724","4503383780","453629056"
3,"4503383780","4503403713","453629056"
0,"4503383788","4503403701","453629058"
1,"4503403701","4503403724","453629058"
2,"4503403724","4503403706","453629058"
3,"4503403706","4503403723","453629058"
4,"4503403723","4503403726","453629058"
0,"4503403726","4503403743","453629060"
0,"4503403728","4503383780","453629061"
0,"4503403737","4503403726","453629063"
1,"4503403726","4503403711","453629063"
2,"4503403711","4503403705","453629063"
3,"4503403705","4503383782","453629063"
4,"4503383782","4503403728","453629063"
5,"4503403728","4503383923","453629063"
0,"2478308237","4503403738","453629065"
0,"4503403751","4503403750","453629067"
1,"4503403750","4503403738","453629067"
2,"4503403738","4503403743","453629067"
3,"4503403743","4503403742","453629067"
0,"4503403753","4503403752","453629069"
0,"4503403755","4503403811","453629070"
0,"4504577559","4504577560","453629072"
1,"4504577560","5692461445","453629072"
2,"5692461445","5692461455","453629072"
3,"5692461455","5692461454","453629072"
4,"5692461454","4504577565","453629072"
5,"4504577565","4503403806","453629072"
6,"4503403806","4503403756","453629072"
0,"4503403803","4503403762","453629074"
1,"4503403762","4503403759","453629074"
0,"4503403767","4503403759","453629075"
1,"4503403759","4503403772","453629075"
0,"4503403772","4503403768","453629077"
0,"4503403782","4503403773","453629079"
0,"4503403853","4503403782","453629080"
1,"4503403782","4503403775","453629080"
0,"4503403786","4503403782","453629082"
1,"4503403782","4503403780","453629082"
2,"4503403780","4503403838","453629082"
0,"4503403787","4503403786","453629084"
1,"4503403786","3866718293","453629084"
0,"4503403788","3866718290","453629086"
0,"4503403857","4503403788","453629087"
1,"4503403788","4503403790","453629087"
2,"4503403790","4503403789","453629087"
0,"4503403798","4503403790","453629088"
1,"4503403790","4503403794","453629088"
0,"4503403802","4503403762","453629090"
1,"4503403762","4503403861","453629090"
2,"4503403861","4503403798","453629090"
3,"4503403798","4503403789","453629090"
4,"4503403789","3866718289","453629090"
0,"4503403815","4503403755","453629091"
1,"4503403755","5692461642","453629091"
2,"5692461642","4503403806","453629091"
3,"4503403806","4503403803","453629091"
4,"4503403803","4503403802","453629091"
5,"4503403802","4503403801","453629091"
6,"4503403801","3866718236","453629091"
0,"4503403812","4503403811","453629092"
1,"4503403811","4503403808","453629092"
0,"4503403821","4503403815","453629093"
1,"4503403815","4503403812","453629093"
2,"4503403812","4503403825","453629093"
0,"4503403822","4503403833","453629094"
0,"3866718292","4503403787","453629095"
1,"4503403787","4503403828","453629095"
2,"4503403828","4503403808","453629095"
3,"4503403808","4503403825","453629095"
4,"4503403825","4503403822","453629095"
5,"4503403822","4503403821","453629095"
6,"4503403821","4503403820","453629095"
7,"4503403820","4503403817","453629095"
8,"4503403817","4503403850","453629095"
0,"4503403842","4503403847","453629096"
0,"4503403850","4503403842","453629097"
1,"4503403842","4503403840","453629097"
2,"4503403840","4503383935","453629097"
0,"4503403863","4503403772","453629098"
1,"4503403772","4503403861","453629098"
2,"4503403861","4503403857","453629098"
3,"4503403857","4503403756","453629098"
4,"4503403756","4503403828","453629098"
5,"4503403828","4503403773","453629098"
6,"4503403773","4503403853","453629098"
7,"4503403853","4503403834","453629098"
8,"4503403834","4503403752","453629098"
9,"4503403752","4503403850","453629098"
10,"4503403850","4503403849","453629098"
11,"4503403849","4503403848","453629098"
12,"4503403848","4503403847","453629098"
13,"4503403847","4503403844","453629098"
14,"4503403844","3866718324","453629098"
0,"4503403866","4503403864","453629099"
0,"4503403868","4503383899","453629100"
0,"4503403871","4503403873","453629101"
1,"4503403873","4503403866","453629101"
2,"4503403866","4503403868","453629101"
3,"4503403868","4503403869","453629101"
4,"4503403869","4503403877","453629101"
0,"4503403875","4503403873","453629102"
1,"4503403873","3866718243","453629102"
0,"4503403878","4503403869","453629103"
1,"4503403869","4503403876","453629103"
0,"3866718240","4503403863","453629104"
1,"4503403863","4503403878","453629104"
2,"4503403878","4503403768","453629104"
3,"4503403768","4503403877","453629104"
4,"4503403877","3866718289","453629104"
0,"3866718284","4503403882","453629105"
1,"4503403882","4503403881","453629105"
0,"4504188142","4504188155","453721533"
0,"4504188144","4504188147","453721534"
0,"4504188195","4504188145","453721535"
1,"4504188145","4504188144","453721535"
2,"4504188144","4504188164","453721535"
3,"4504188164","4504577559","453721535"
4,"4504577559","4504577558","453721535"
5,"4504577558","4504577492","453721535"
6,"4504577492","4503403802","453721535"
0,"4754799867","4504546777","453765404"
0,"4503403801","4504577492","453768407"
